id	status	category	source	translation	placeholders	first_file	first_line	occurrences	notes
maw-c5bf5d97d02e	excluded	table	Wing Buffet			Data/Tables/Spells2.txt	127	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-3f91372b413a	excluded	table	Winged Sandals			Data/Tables/Complex item pictures.txt	134	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-27966a85d012	excluded	table	Wisdom Boost			Data/Tables/Potion settings.txt	23	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-dbc2c735efee	excluded	table	Wisp wrappings			Data/Tables/ObjList.txt	417	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-127a661b8e2a	excluded	table	Wizard			Data/Tables/Class Extra.txt	45	4	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-9f0cdec0bdb3	excluded	table	Wizard Cap			Data/Tables/Complex item pictures.txt	93	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-366d60651bf9	excluded	table	Wizard Eye			Data/Tables/Spells2.txt	14	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-b2ab47d177bc	excluded	table	wolf statuette			Data/Tables/ObjList.txt	362	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-15c22a081147	excluded	table	Wolf's Eye			Data/Tables/ObjList.txt	44	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-8c905847f6e8	excluded	table	Wooden Helm			Data/Tables/Complex item pictures.txt	86	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-666f939d36fd	excluded	table	Wreath Crown			Data/Tables/Complex item pictures.txt	94	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-bd77b251ebaa	excluded	table	Wyvern Horn			Data/Tables/ObjList.txt	114	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-3466da46b205	excluded	table	Wyvern Leather Belt			Data/Tables/Complex item pictures.txt	103	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-7e0fb1e0abd3	excluded	table	Yellow and Green Potion			Data/Tables/ObjList.txt	74	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-767060bd44cd	excluded	table	Yellow and Orange Potion			Data/Tables/ObjList.txt	72	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-d9429e124cfb	excluded	table	Yellow and Purple Potion			Data/Tables/ObjList.txt	73	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-4b040fd24579	excluded	table	Yellow Potion			Data/Tables/ObjList.txt	59	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-e5a54e6915f5	excluded	table	Yoruba			Data/Tables/Complex item pictures.txt	36	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-814889f831ed	excluded	table	Zircon			Data/Tables/ObjList.txt	144	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-6cc78ff1902f	excluded	table	ZMin-			Data/Tables/Character portraits.txt	72	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-5d3a349ec985	excluded	table	ZMinbod			Data/Tables/Character portraits.txt	72	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-25733a989995	excluded	table	ZMinLhd			Data/Tables/Character portraits.txt	72	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-11da181aeb9e	excluded	table	ZMinlho			Data/Tables/Character portraits.txt	72	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-488b6e212fbd	excluded	table	ZMinlhu			Data/Tables/Character portraits.txt	72	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-22d6782cd56e	excluded	table	ZMinrhb			Data/Tables/Character portraits.txt	72	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-972489b6cb43	excluded	table	ZMinrhd			Data/Tables/Character portraits.txt	72	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-253c32d7e751	excluded	table	ZMinrhu			Data/Tables/Character portraits.txt	72	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-5524d48785b4	excluded	table	Zombie (10)			Data/Tables/Class Starting Stats.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-e8878a85848e	excluded	table	Zombie - Archer			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-f2b11eb2eb5f	excluded	table	Zombie - Cleric			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-9db8779c2ed2	excluded	table	Zombie - Dark Elf			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-4f78df648610	excluded	table	Zombie - Death Knight			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-1671433e8758	excluded	table	Zombie - Dragon			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-fa126f0076b2	excluded	table	Zombie - Druid			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-f66b31a34376	excluded	table	Zombie - Knight			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-34b6c6e305e9	excluded	table	Zombie - Minotaur			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-33592a4867a7	excluded	table	Zombie - Monk			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-415990bae96b	excluded	table	Zombie - Necromancer			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-7a343bd616f8	excluded	table	Zombie - Paladin			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-7c982217b488	excluded	table	Zombie - Peasant			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-1186cceab6e1	excluded	table	Zombie - Ranger			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-7a38f9cceb4a	excluded	table	Zombie - Seraphim			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-7ffe4874a093	excluded	table	Zombie - Shaman			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-da4aba00d075	excluded	table	Zombie - Sorcerer			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-2a3491a7aba9	excluded	table	Zombie - Thief			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-90ed22906a43	excluded	table	Zombie - Troll			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-f20de7947cc4	excluded	table	Zombie - Vampire			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-262bebfe470f	excluded	table	Zombie F (conditional portrait)			Data/Tables/Character portraits.txt	62	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-6351d3abd7e9	excluded	table	Zombie M (conditional portrait)			Data/Tables/Character portraits.txt	61	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-0bdf28638a65	excluded	table	Zombie Troll 1			Data/Tables/Character portraits.txt	78	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-addb02e7a811	excluded	table	Zombie(10)			Data/Tables/Race Skills.txt	1	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-80dc19c8fa35	untranslated	tooltip	"

Can benefit only if experience gained this way is less than 25% of base experience and level gained are less than 50
Current amount: "			Scripts/General/zzAlchemy.lua	449	1	
maw-c4d4148a3add	translated	tooltip	"

Control Spell duration is reduced by monster resistances but increased by Ascension; Recovery time is reduced by Spell Skill. Duration shown is against "	"

제어 주문의 지속시간은 몬스터 저항에 따라 감소하고 승천에 따라 증가합니다. 회복 시간은 주문 기술에 따라 감소합니다. 표시된 지속시간은 저항 "		Scripts/General/zzMaw-Spells.lua	2301	1	제어 주문 툴팁 조각
maw-da6128e46ead	translated	tooltip	"

Expert has 1 hour limit per skill point, Master has 1 day per skill point, Grand has not time limit."	"

전문가는 기술 포인트당 1시간, 마스터는 기술 포인트당 1일의 제한이 있으며 그랜드마스터는 시간 제한이 없습니다."		Scripts/General/zzMaw-Spells.lua	713	1	치유 주문 제한 설명
maw-a666f8a2a848	translated	tooltip	"

Health Reserved: "	"

예약 생명력: "		Scripts/General/zzMaw-Spells.lua	2252	2	주문 툴팁
maw-b16cac477df4	translated	tooltip	"

Increases Charges by "	"

충전 횟수 증가: "		Scripts/General/zzAlchemy.lua	745	1	연금술 툴팁
maw-f82ab8f8a68d	translated	tooltip	"

Mana Reserved: "	"

예약 마나: "		Scripts/General/zzMaw-Spells.lua	2254	2	주문 툴팁
maw-f45cfae365c4	translated	tooltip	"

Press alt to show recipe list"	"

조합법 목록을 보려면 Alt를 누르세요"		Scripts/General/zzAlchemy.lua	464	1	연금술 툴팁
maw-e886c82c9925	translated	tooltip	"

Recovery time: "	"

회복 시간: "		Scripts/General/zzMaw-Spells.lua	2297	4	주문 툴팁 조각
maw-182be7411220	translated	tooltip	"

This Ability requires "	"

이 능력을 사용하려면 콤보 포인트 "		Scripts/General/zzClasses.lua	2150	1	암살 능력 툴팁 조각
maw-09ca3bd88609	translated	tooltip	"

You need at least "	"

이 책을 열려면 최소 "		Scripts/General/zzMaw-Spells.lua	3446	1	주문책 요구 조건 조각
maw-650dfcafffc2	untranslated	tooltip	"
Levels: "			Scripts/General/zzAlchemy.lua	449	1	
maw-2729c11e8541	untranslated	tooltip	"
The Celestial Orb allows the transfer of celestial essence from one item to another, preserving the divine property while freeing the original item of its blessing.

(right-click on a celestial item to extract its power charging the Celestial orb, then right-click on a non celestial item to transfer its power.)"			Scripts/General/zzAlchemy.lua	737	1	
maw-564868e32581	translated	tooltip	 bonus to Meditation skill for 6 hours.	 (6시간)		Scripts/General/zzAlchemy.lua	422	1	명상 보너스 조각
maw-25b1dc1d2e83	translated	tooltip	 Combo Points to be casted.	 콤보 포인트가 필요합니다.		Scripts/General/zzClasses.lua	2150	1	연결형 암살자 능력 설명 후행 조각
maw-a797649a8169	translated	tooltip	" resistance. Control duration against bosses is halved.

Recovery time: "	"인 대상을 기준으로 합니다. 보스에게는 제어 지속시간이 절반으로 줄어듭니다.

회복 시간: "		Scripts/General/zzMaw-Spells.lua	2301	1	제어 주문 툴팁 조각
maw-b65147dd3a81	translated	tooltip	 skill in 	 단계 이상의 		Scripts/General/zzMaw-Spells.lua	3446	1	주문책 요구 조건 조각
maw-bf2e7de97098	translated	tooltip	 Spell Points	 주문력		Scripts/General/zzAlchemy.lua	419	2	연금술 툴팁 조각
maw-162ac29e9a70	translated	tooltip	 to open the book	 기술이 필요합니다		Scripts/General/zzMaw-Spells.lua	3446	1	주문책 요구 조건 조각
maw-cf27f2cd748c	translated	tooltip	% and making him unable to act for 4 seconds	%의 피해를 주고 4초 동안 행동할 수 없게 합니다.		Scripts/General/zzClasses.lua	1421	1	연결형 질식 설명 후행 조각
maw-af634980b8e7	translated	tooltip	% of current weapon damage.	% (현재 무기 피해 기준).		Scripts/General/zzClasses.lua	1376	3	연결형 무기 피해 설명 후행 조각
